tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
"GEVO nice start on ok volume, looking for entry",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"GID working, 46.50 1st tgt",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Short CF and MMM,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"OAS, perfect opportunity to the buy the dip on this name. NG higher",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4975,positive
"BBY trying some short here, high of day stop",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.5323,positive
"GID reached my 1st tgt, 46.75 nxt",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.901,positive
"OAS wants to climb, this dip is a gift",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"CHTP nice bounce off 2, looking for followthrough here",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"GID still acting well, 46.20 stop on rest",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8991,positive
AAP below 557 has led to downside follow thru. i have 452 as my 1st support,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7697,negative
"FIO barely red, this stock due for one of it's famous rips higher, keep an eye, I bought some yesterday",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
i'm amazed that ms is holding up in this tape.  thought for sure once it hit below 22 this morning it would tank.  wrong again.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.5904,negative
DV time to move South. More picks at,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
emember: ASTM need to raise money soon. At this point things are getting difficult. everse Split here too?,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"GID taking more off on this pop here, just dont like the volume, leaving last piece for a move to 47ish",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Failing on a 30-minute AAP #Apple NDX QQQ fake-out on daily,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"GOOG short, 804.20 stop on rest",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
SCHW - this 17.20 level is a 50% pullback from Feb. low - we added a pretty decent chunk here - looks scary - buy fear,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6939,positive
"MNKD flagging nicely, like it over 3.39",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9213,positive
GOOG tightening stop on rest - 803.2,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"GEVO 1st tgt 2.30, 220 stop",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"ES_F ule of thumb is that former momo names need 3 years to reset from top to the next bottom, former popped junk like NFX best short",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AMK a nice short below 3.99,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.5597,positive
JCOM - new all-time highs after consolidating its earnings gap for a month or so,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9308,positive
KS looks ugly to me. A close below 106 and its headed below 100.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7662,negative
"MNX  Bullish pattern, confirming: (break out mode) Also like here:  NAN SCA GDOT VMW PAY",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP 10 SMA about cross above 50 SMA; hasn't been above since October.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"EPS 1st tgt 7.45-50 if it can bounce here, possible extension to 8 later",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
JCC long overnight 1.78 -1.80,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"The pattern in DNDN reminds of HGSI, everyone threw in the towel & then they received a nice takeover bid with huge premium out of nowhere",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7489,positive
"FIO, someone needs to dig up the Wizard of Woz & put him on CNBC again. He always gets the stock running. Bought stock yesterday",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"EPS hit my 1st tgt, 7.65-70 next",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5226,positive
SHOT AO  38.99,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"C should pop of this level, stop under lows if wrong",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"EPS still think there is a better than 50% chance it tags 8, but moving stop on rest to 7.35",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"NG NG_F finally taking off here, KWK XCO SD all these stocks are lagging the move in Natural Gas here, think these have a 10% up move",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8172,positive
"NG Increasing natural gas prices not exactly great for Cheniere, even if they are just a toll gate.  owers the arbitrage potential...",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
BAC WFC in the hole finally.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP this thing going for 450,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
MCP new 52-week low here.  eminds me of coal stocks ACI AN CF WT BT JCC,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.5863,negative
"GOOG 801ish 1st tgt, 803.20 stop",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
GTAT - breakout entry above 3.03,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9203,positive
HG is hovering near all-time highs,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8741,positive
NFX weekly 190 puts in play,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
Darn it we missed BSFT short.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8362,negative
EPS made a quick 10 min trade 7.52-7.73.  looks like might of jumped out too early might pass 8.00,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GS whoop that was it the 38.25 fib line.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
GNW expecting this consolidation flag to resolve soon:,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"CF Shifting on the 15 minute intraday, suspect to trade OWE - careful shorting lows, backs and fills. Disclosure: Short CF",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
M breakout gap held - 60 min. ong 1/2 position post EPS. Back in J calls w/ profit preEPS,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
CF trying to bounce here 191.50ish 1st tgt,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
CF taking some off here close to 19150,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"AMZN long I have posted for days hits target today for nice 11+  gain, just sharing what it simple",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8288,positive
"VTX ..working a flag just above downtrend line breakout, looks higher",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6749,positive
AAP has made no attempt to fight this sell off,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
ONG CF here  18.30.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"CF still in a flag here, not sure how much mojo it has, but hoping for a move to 192 or so from here",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6065,positive
"CF finally, looking for 141.80-90 next tgt",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GEVO taking half off 2.29,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"GS I think the odds on play is probably for higher prices, in due time.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8497,positive
On a technical basis NVDA is ready to break its 200SMA. Some technicals are turning up here.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC Thursday will Close Around 12.50 IMO (Opex),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"HTZ great move to new highs out of that triangle, very strong",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9246,positive
"PKG three back to back strong days, good volume too, very nice move",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9208,positive
added to my AAP long,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"TGT, searching for shorts, took a small put pos. for a quick trade, just to scratch that itch.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
HOS Out of the triangle!  from,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"AMK broke untested support line of flag (can be adj), but holding prior retracement low (no pstn)",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.5953,positive
HEK Cup and handle formation just dying to pop!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
When we drop expecting a 8-10% correction   SPX ES_F SPY QQQ IWM NDX AAP,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.82,negative
user: When we drop expecting a 8-10% correction   SPX ES_F SPY QQQ IWM NDX AAP,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8704,negative
"CX is a good short here at 87.30.  P/E too high, hitting upper trendline",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.83,positive
otten aapl   spy,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
CO had this on the list for break of 7.00 and risk was too much so no buy man I missed a good one - low volume deterrent caused the miss,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
JCP 38.24% short float,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
XONE beat the expectations tomorrow will be a 3D day DDD SSYS,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7973,positive
ONG Setups: CF SPT DDD CZ AMI APA AXN ANIK CVT,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SHOT Setups: AAP GOOG BBY,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"EXPE not looking too good after breaking the uptrend, watch your fib retracements on the way down",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"CEN just giving everybody more buying opp IMHO, magnet rip to 100 on deck",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
IBM cant wait for test of 205 then 200 it;s coming who u fooling,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"ock star Direct TV DTV continues to power higher, now up 14.3% since March 11 in the long term portfolio!",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9568,positive
Should I short PXD at the open for a BearishBuck?,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
user Time and time again revenues slow down for hot stocks like lulu and they bend over to hide the real cause.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9271,negative
Thinking NAV short. osing money and borrowing more.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
CM insider sells 1M worth of stock every week,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"This been good to us since Feb DECK now waking up again, your on #DECK #DECKES",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
NKD looking distressed. Anticipating a gap down in the coming days. Closed off of it's today & up on declining up volume again.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9679,negative
thinking out loud. 50 mva sub 200 mva- done. Bottoming tails at 61.60 providing obvious stop. Catalyst higher? 29% short interest.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
of some of the most watched biotechs AMGN looks to have the most room to go higher. CEG VX AGN BIIB look very close to stall speed.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6524,positive
COST looking to go higher.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8242,positive
MWIV looking to go higher.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8708,positive
oh GID poised to go higher. almost forgot this one.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Watching these a little more closely (again) after today's action:  BID DECK COST Others:  MNX VMW NAN TXH,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"no position for me, my boss took his 1st in position in a long time (short BBY) so maybe contrarian thesis here i am short GME tomorrow",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
Could this false breakout on BAC take us down to 11 ?,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8344,negative
NVDA has started to bounce & broke out from a falling wedge closing above resistance 12.6 level,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7941,positive
TSO Keep this small Cup with Handle on your watch list. Breakout watch over 60 on volume.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ADM Volume is picking up again. Next buy when clears 33.13 on volume.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GPN Stock price finally broke out one of the most important resistances in the short term at 6.17,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4701,positive
"user benrab no position ever, no payment ever, just trying to explain the fraud that is likely zagg. Deny it at you're own risk.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"Trying to finish a post on zagg that, if it doesn't move you to sell everything, proves you are in complete denial and/or over your head.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7449,negative
MOS long,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"OC long, todays ultra small range, inside & following yest hammer, has my attention...lets watch",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"VITC long, higher lows with highs stuck at 20 & 50SMA zone, c if it clears & prints a .30 candle",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.6291,negative
"My SHOTS, various strats, AXDX CMCO DGIT D ECYT EPIQ GDD GMAN ICGE IDIX MXW OME PETS ECN SCMP SGI SIMO SNFCA",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"HZNP first step 3,5",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
o-Hi Setups: MNKD DVAX ANAD ATM AZK BEE DANG GEVO HN MTO PG PPC SVM SAT,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
New ong entry - IBM Big Blue Flashes Green -,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GOOG will add to this short position when breaks 3/18 lows on volume (winning trade),stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
It's fair to say trendfollowers who where short PX at the close yesterday will be having a very uncomfortable day today.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9291,negative
Will short 300 shares of PXD at the open for a #BearishBuck.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.5701,negative
DN looking for a move over 10.60,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"Hit stops, out of AAP longs from yesterday. Falling knife??",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.7989,negative
"AAP there it goes, peeling some here",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
HAO like it on a pop over 6 w vol,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"ZNGA Short Week, elease of eal Money Gaming in K on April 1st after expiration of FB Contract. Should be a nice gap up next week. 4.00",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
PX taking some off here 15.95,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GOOG AAP short positions for days paying off nicely 30+ gians VIDEO,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
DN trying to push through 10.60,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"SPW Still climbing after yesterday's gains.  I love buying panic, cheap shares.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SGN time to book some profits. More selections at,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AMK breaking below yest's lows & below prior infliction pt low. Illiquid stock,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.5464,negative
"MTG.. got a little long yesterday, like the orderly pullback/consol. after the big rip,target 6",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
